IMAGE_REF_ID,PROFILE_NAME,PROFILE_ID,AGENT_ID,IMAGE,PROVINCE,DISTRICT,DS_DIVISION,GN_DIVISION,LATITUDE,LONGITUDE,S3_ARN,DIALOG_COUNT,MOBITEL_COUNT,AIRTEL_COUNT,HUTCH_COUNT,DIALOG_AREA_PERCENTAGE,MOBITEL_AREA_PERCENTAGE,AIRTEL_AREA_PERCENTAGE,HUTCH_AREA_PERCENTAGE
13910,Jk food store,1153546,1451812,,Northern,Jaffna,Nallur,Kondavil North East,9.7021542,80.0360713,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1153546/1/ORIGINAL/image_13910.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
10290,NEW SMART WORLD BOOK SHOP ,1106526,1395472,,Western,Gampaha,Negombo,Kudapaduwa North,7.2298733,79.8411378,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1106526/2/ORIGINAL/image_10290.jpeg,9,3,9,1,79.53821116159219,16.39316471146674,,4.068624126941073
13230,Theivanni stores,20310,64764,,Eastern,Batticaloa,Manmunai North,Iruthayapuram East,7.7319502,81.6876205,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/20310/1/ORIGINAL/image_13230.jpeg,1,3,1,1,4.563320870482217,90.29814974594957,,5.138529383568209
10196,Sameera Traid Center,1216286,1534212,,Southern,Galle,Imaduwa,Malalgodapitiya,6.0171605,80.3781779,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1216286/1/ORIGINAL/image_10196.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
20358,Udubaddawa Stores,18368,29272,,North Western,Kurunegala,Udubaddawa,Pahalagama,7.4840452,79.9758061,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/18368/1/ORIGINAL/image_20358.jpeg,1,0,1,0,98.54356825776848,,1.4564317422315327,
10965,Labuyaya Stores,30703,28837,,North Western,Kurunegala,Kuliyapitiya West,Esseddawa,7.4681349,80.0396951,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/30703/1/ORIGINAL/image_10965.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9078,RATHY INTECH,95953,112896,,Western,Colombo,Thimbirigasyaya,Pamankada West,6.8752062,79.8658462,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/95953/1/ORIGINAL/image_9078.jpeg,1,3,1,1,54.09892600256183,43.64633625644563,,2.2547377409925446
17045,ALOKA STORES,31473,10736,,Western,Gampaha,Divulapitiya,Kongodamulla South,7.2434083,79.9300528,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/31473/2/ORIGINAL/image_17045.jpeg,1,0,1,0,100.0,,,
17493,Janaki Communucation,11010,9240,,,,,,0.0,0.0,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/11010/1/ORIGINAL/image_17493.jpeg,2,2,2,6,15.67887253051466,25.87139801182836,,58.44972945765697
20399,Lasanthi Book Shop,15096,11473,,Western,Colombo,Colombo,Madmpitiya,6.9629704,79.8705893,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/15096/1/ORIGINAL/image_20399.jpeg,0,0,0,1,,,87.87718369507675,12.12281630492324
12333,MUTHUKUMAR  STORES ,90294,94671,,Northern,Vavuniya,Vavuniya North,Olumadu,9.0310211,80.667264,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/90294/1/ORIGINAL/image_12333.jpeg,1,0,1,0,100.0,,,
10104,Lucky mobile world,1384386,1762252,,Northern,Jaffna,Nallur,Vannarponnai N.E. (South),9.676763917,80.011283817,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1384386/2/ORIGINAL/image_10104.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9344,WASANDAN TRADERS,29278,6477,,Western,Colombo,Thimbirigasyaya,Pamankada West,6.8746186,79.8658899,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/29278/1/ORIGINAL/image_9344.jpeg,0,0,0,0,,,100.0,
13830,AJITH COMMUNICATION,47028,40693,,Central,Nuwara Eliya,Nuwara Eliya,Hawaeliya West,6.9750048,80.7710368,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/47028/2/ORIGINAL/image_13830.jpeg,10,2,10,0,31.898366242357422,53.452941766061954,14.648691991580638,
9170,Food&cool Center ,627626,781493,,Southern,Hambantota,Tangalle,Kotuwe Goda,6.0275174,80.7947395,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/627626/1/ORIGINAL/image_9170.jpeg,4,0,4,1,35.43961352657005,,53.971014492753625,10.589371980676328
10015,Ariya Stores,755446,963573,,Southern,Matara,Welipitiya,Borala,5.9937865,80.4156046,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/755446/1/ORIGINAL/image_10015.jpeg,0,1,0,1,,85.97014925373135,,14.029850746268655
20298,Ramesh stores ,1466566,1881273,,Central,Kandy,Delthota,Perawatta West,7.2131444,80.6587301,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1466566/4/ORIGINAL/image_20298.jpeg,0,0,0,0,,,100.0,
12663,Gunawardana Stores,79829,56736,,Sabaragamuwa,Kegalle,Mawanella,Owatta,7.2488963,80.4639974,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/79829/2/ORIGINAL/image_12663.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
14797,SHATHURIYAN STORES 2,53160,67341,,Northern,Vavuniya,Vavuniya,Koomankulam,8.7627276,80.4742315,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/53160/1/ORIGINAL/image_14797.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
8884,M.T. Bandara Communication,9479,30209,,North Western,Kurunegala,Weerambugedara,Bulupitiya,7.4553528,80.2845194,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/9479/2/ORIGINAL/image_8884.jpeg,3,1,3,5,55.27374377855049,6.258948660257721,1.063612190632031,37.40369537055976
10547,D and C Communication,165504,216827,,North Western,Kurunegala,Kurunegala,Henamulla,7.4716646,80.363255,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/165504/1/ORIGINAL/image_10547.jpeg,2,2,2,2,36.77242580215616,3.805280274512816,15.05211134157896,44.37018258175207
12520,SADIK STORES,36022,39039,,Central,Kandy,Udapalatha,Bothalapitiya,7.1672649,80.5725993,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/36022/1/ORIGINAL/image_12520.jpeg,3,4,3,0,77.63015981959016,21.59525443670948,0.7745857437003628,
11394,Telepoint Net,58742,29766,,North Western,Kurunegala,Nikaweratiya,Hewenpelessa,7.7641988,80.1119747,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/58742/1/ORIGINAL/image_11394.jpeg,1,1,1,0,83.89759598365139,16.102404016348597,,
18530,DAMITH CELLULER WORLD,8420,43278,,Southern,Galle,Baddegama,Baddegama,6.1713248,80.1789092,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/8420/1/ORIGINAL/image_18530.jpeg,3,0,3,0,100.0,,,
9743,Chandrika Grocery,20754,11547,,Western,Colombo,Sri Jayawardanapura Kotte,Welikada East,6.9101674,79.8974699,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/20754/1/ORIGINAL/image_9743.jpeg,2,2,2,2,73.43958726795339,16.997558616242113,3.606799023446497,5.9560550923580085
14594,Uwais Stores,13,62841,,Eastern,Batticaloa,Manmunai North,Periya Uppodai,7.7234632,81.6991611,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/13/2/ORIGINAL/image_14594.jpeg,0,1,0,0,,100.0,,
14543,Daya store,498386,1237852,,Central,Nuwara Eliya,Hanguranketha,Walalawela,7.1562034,80.7812377,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/498386/1/ORIGINAL/image_14543.jpeg,0,1,0,0,,100.0,,
8172,Ranji Stores ,1218146,1536612,,Uva,Badulla,Mahiyanganaya,Thalangamuwa,7.3699493,80.9917693,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1218146/2/ORIGINAL/image_8172.jpeg,1,0,1,0,100.0,,,
9323,U L A STORES,38563,33055,,Western,Kalutara,Bandaragama,Walgama South,6.7306931,79.9908997,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/38563/1/ORIGINAL/image_9323.jpeg,6,0,6,0,88.56221638404585,,11.437783615954142,
12432,PILLAYAR FANCY HOUSE,39452,69145,,Northern,Vavuniya,Vavuniya,Katharsinnakulam,8.787228,80.5138028,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/39452/1/ORIGINAL/image_12432.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9419,S.D.S.STORES ,105922,128587,,North Western,Puttalam,Chilaw,Welihena,7.5406919,79.7926454,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/105922/1/ORIGINAL/image_9419.jpeg,6,1,6,0,98.50224268410756,1.4977573158924302,,
18841,Jayarathna Stores,1452586,1862212,,Eastern,Ampara,Navithanveli,Central Camp 06,7.4405051,81.7313125,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1452586/1/ORIGINAL/image_18841.jpeg,2,0,2,0,100.0,,,
19631,CHANDRIKA STORS,18471,44286,,Southern,Galle,Ambalangoda,Woodland Watta,6.1566832,80.1357412,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/18471/1/ORIGINAL/image_19631.jpeg,1,0,1,0,100.0,,,
19095,,305133,228074,,Sabaragamuwa,Rathnapura,Rathnapura,Kospelavinna,6.703384,80.3950781,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/305133/1/ORIGINAL/image_19095.jpeg,1,0,1,0,100.0,,,
16151,THILINI TRADERS,134524,177415,,Central,Matale,Naula,Naula,7.7094573,80.6534537,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/134524/2/ORIGINAL/image_16151.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
8799,M.S. GROCERY ,150457,198373,,North Western,Puttalam,Puttalam,Rathmalyaya,7.993257,79.836152,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/150457/2/ORIGINAL/image_8799.jpeg,3,2,3,3,44.266508501383946,8.38275998418347,4.4286279161724,42.92210359826018
8839,PRATHAP STORES,597166,739972,,Northern,Vavuniya,Vavuniya South,Nedunkulama,8.7675013,80.5145578,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/597166/2/ORIGINAL/image_8839.jpeg,1,0,1,0,100.0,,,
9460,Vinayakar Stores,72023,67316,,Northern,Vavuniya,Vavuniya,Pattanichchippuliyankulam,8.769893,80.4796386,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/72023/1/ORIGINAL/image_9460.jpeg,2,0,2,0,100.0,,,
11285,GALKANDA STORES,81688,65342,,Uva,Badulla,Ella,Heeloya,6.8549493,81.0200344,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/81688/2/ORIGINAL/image_11285.jpeg,15,0,15,0,100.0,,,
8611,N.K. Brothers Super Market,167065,219258,,Northern,Vavuniya,Vavuniya,Pattanichchippuliyankulam,8.7731815,80.466432,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/167065/2/ORIGINAL/image_8611.jpeg,0,0,0,1,,,,100.0
19799,Weerasinghe Stores,69357,55578,,Uva,Badulla,Badulla,Badulla Central,6.9901737,81.0548395,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/69357/1/ORIGINAL/image_19799.jpeg,7,2,7,0,91.72867713333474,8.271322866665269,,
13088,Sriyani Stores (Dadagamuwa),142133,189227,,Western,Gampaha,Attanagalla,Dadagamuwa East,7.1332882,80.0603027,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/142133/2/ORIGINAL/image_13088.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
10579,ANN COMM,13349,9486,,Western,Gampaha,Negombo,Wella Weediya East,7.2234777,79.840127,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/13349/2/ORIGINAL/image_10579.jpeg,4,0,4,1,70.13358198366205,,,29.866418016337953
16734,SUN CITY,817866,1772032,,Eastern,Batticaloa,Manmunai S. and Eruvilpattu,Kaluthawalai 2,7.5424754,81.78798555,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/817866/4/ORIGINAL/image_16734.jpeg,0,0,0,0,,,100.0,
14712,Subasinghe Stores ,142140,188465,,Western,Gampaha,Attanagalla,Nittambuwa East,7.1458272,80.08719,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/142140/1/ORIGINAL/image_14712.jpeg,0,0,0,3,,,,100.0
12248,Nanayakkara stores,106899,131064,,Central,Kandy,Kundasale,Diyabubula,7.2952975,80.7293592,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/106899/1/ORIGINAL/image_12248.jpeg,2,0,2,0,100.0,,,
14651,KULATHUNGA STORES,32583,25596,,Western,Kalutara,Horana,Pokunuvita,6.7335284,80.0298638,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/32583/2/ORIGINAL/image_14651.jpeg,2,1,2,0,94.55700030238889,5.442999697611128,,
13186,Isuru Grocery,70296,46873,,Southern,Matara,Matara Four Gravets,Mathotagama,5.9520244,80.5188088,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/70296/1/ORIGINAL/image_13186.jpeg,1,0,1,0,100.0,,,
17543,Nuwan Mobiles,12218,28058,,North Western,Puttalam,Anamaduwa,Anamaduwa,7.8789339,80.0116362,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/12218/2/ORIGINAL/image_17543.jpeg,1,2,1,1,32.379300375831164,36.2532523850824,3.3535703960682275,28.013876843018217
19499,CHATHU STORES,140539,185916,,Sabaragamuwa,Rathnapura,Kahawaththa,Nugawela East,6.5755436,80.5787356,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/140539/2/ORIGINAL/image_19499.jpeg,2,0,2,0,78.6446204005589,,21.35537959944108,
11929,Dasa Stores,7884,43187,,Southern,Galle,Karandeniya,Uragasmanhandiya South,6.3445569,80.0845364,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/7884/2/ORIGINAL/image_11929.jpeg,1,0,1,0,100.0,,,
14479,DANANJAYA GROCERY,116798,147274,,Sabaragamuwa,Rathnapura,Kuruwita,Udakada,6.7913115,80.3653429,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/116798/1/ORIGINAL/image_14479.jpeg,1,0,1,0,100.0,,,
13553,NEW MAHESH MUSIC CENTER,360666,289232,,Uva,Badulla,Bandarawela,Bandarawela East,6.8299067,80.9941202,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/360666/1/ORIGINAL/image_13553.jpeg,3,0,3,0,100.0,,,
19312,NAKANDALA GROCERY,161705,212481,,Sabaragamuwa,Rathnapura,Kalawana,Kodippilikanda,6.5323062,80.3329736,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/161705/2/ORIGINAL/image_19312.jpeg,7,1,7,0,94.6728816380889,5.327118361911104,,
15452,Sammani Stores,129666,168043,,Central,Matale,Dambulla,Kapuwatta,7.8280148,80.6580713,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/129666/1/ORIGINAL/image_15452.jpeg,1,1,1,1,0.6519311186722423,98.71691644372872,,0.6311524375990234
9642,ISHANIGA STORES,1298146,1646352,,Northern,Vavuniya,Vavuniya,Vavuniya Town North,8.7675011,80.5103843,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1298146/2/ORIGINAL/image_9642.jpeg,1,0,1,0,100.0,,,
11005,SADARUWANI STORES,39878,35097,,Sabaragamuwa,Kegalle,Mawanella,Ganethenna,7.2584338,80.4853135,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/39878/1/ORIGINAL/image_11005.jpeg,2,3,2,0,49.63810806261572,50.36189193738427,,
19176,Chanaka Stores,1130126,1424252,,Southern,Hambantota,Katuwana,Katuwana,6.2663511,80.690767,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1130126/1/ORIGINAL/image_19176.jpeg,0,0,0,1,,,93.6491135220958,6.350886477904208
17073,RILA STORES,316560,247229,,North Western,Puttalam,Puttalam,Rathmalyaya,7.9981362,79.8431544,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/316560/1/ORIGINAL/image_17073.jpeg,4,0,4,0,100.0,,,
18874,PODIMHATHTHAYA STORES,28450,51409,,Sabaragamuwa,Rathnapura,Kuruwita,Delgamuwa,6.7790232,80.3634109,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/28450/2/ORIGINAL/image_18874.jpeg,0,1,0,0,,100.0,,
20536,SILVA TRETARS,370427,298812,,Central,Nuwara Eliya,Nuwara Eliya,Ruwaneliya,6.9444114,80.7721867,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/370427/1/ORIGINAL/image_20536.jpeg,0,1,0,0,,100.0,,
16831,DMD Mobi Access,156959,206625,,North Western,Kurunegala,Mahawa,Digana,7.82275935,80.2591489,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/156959/2/ORIGINAL/image_16831.jpeg,1,0,1,0,100.0,,,
8433,KANGESH STORES,40703,67029,,Northern,Vavuniya,Vavuniya,Rajendrankulam,8.7513714,80.4607049,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/40703/1/ORIGINAL/image_8433.jpeg,1,0,1,0,100.0,,,
14687,Harni Fancy,110223,137217,,Northern,Vavuniya,Vavuniya,Koomankulam,8.7625572,80.4704879,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/110223/1/ORIGINAL/image_14687.jpeg,2,0,2,0,100.0,,,
16484,,303551,225957,,Central,Matale,Dambulla,Kalundewa Aluthgama,7.8155462,80.6986683,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/303551/1/ORIGINAL/image_16484.jpeg,4,2,4,0,31.053893974252286,68.94610602574771,,
12046,MARY SUPERMARKET,147263,194596,,Northern,Mannar,Mannar Town,Sinnakadai,8.9898884,79.9089094,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/147263/2/ORIGINAL/image_12046.jpeg,2,0,2,0,100.0,,,
11680,LEVERA STORES,14935,41523,,North Western,Puttalam,Nattandiya,Mudukatuwa East,7.4022318,79.8313608,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/14935/2/ORIGINAL/image_11680.jpeg,3,1,3,0,79.75312779267203,20.246872207327968,,
15739,Rasanga Stores,456786,532152,,Sabaragamuwa,Kegalle,Warakapola,Warakapola,7.2305987,80.2023574,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/456786/2/ORIGINAL/image_15739.jpeg,3,0,3,1,92.51704545454544,,4.545454545454546,2.9375
16450,DINDIGAL SWEETS,1062506,1332592,,Eastern,Batticaloa,Manmunai North,Periya Uppodai,7.7234632,81.6991611,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1062506/2/ORIGINAL/image_16450.jpeg,1,0,1,0,100.0,,,
9375,Nimsara Stores,118806,149957,,North Western,Kurunegala,Mahawa,Talagalla,7.7539123,80.2950904,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/118806/3/ORIGINAL/image_9375.jpeg,0,1,0,0,,100.0,,
18985,Chathu st,1210486,1526232,,Southern,Galle,Ambalangoda,Gonapinuwala West,6.1444739,80.1384608,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1210486/2/ORIGINAL/image_18985.jpeg,2,0,2,0,100.0,,,
17329,CHAMARA COMMUNICATION,97173,115468,,North Western,Puttalam,Mundalama,Mundalama,7.8038566,79.8251875,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/97173/2/ORIGINAL/image_17329.jpeg,1,0,1,0,100.0,,,
11254,Gajanayaka Stores,69378,53088,,Uva,Badulla,Badulla,Hingurugamuwa,6.9732367,81.0633485,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/69378/2/ORIGINAL/image_11254.jpeg,7,0,7,0,100.0,,,
16188,Priyantha Stores,1072486,1346052,,Southern,Hambantota,Katuwana,Obadagahadeniya,6.2567886,80.6744904,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1072486/1/ORIGINAL/image_16188.jpeg,0,1,0,0,,33.65162482673649,66.34837517326352,
20250,THUSHARA STORES,36964,33791,,North Western,Puttalam,Wennappuwa,Dummaladeniya East,7.3229477,79.8456607,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/36964/1/ORIGINAL/image_20250.jpeg,1,0,1,1,31.966224366706875,,,68.03377563329313
13496,wejesinghe stores,138393,184643,,Western,Colombo,Padukka,Weragala,6.8315725,80.1207023,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/138393/2/ORIGINAL/image_13496.jpeg,2,4,2,0,60.354752473315514,39.645247526684486,,
12825,ASIAN MOBILE,163401,214340,,Western,Gampaha,Katana,Alawathupitiya,7.1124683,79.881658,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/163401/2/ORIGINAL/image_12825.jpeg,4,0,4,0,100.0,,,
13627,Techni Art Studio,60719,32383,,North Western,Kurunegala,Ambanpola,Ambanpola South,7.920572,80.2393519,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/60719/4/ORIGINAL/image_13627.jpeg,6,0,6,0,100.0,,,
20266,SARA COMMUNICATION,8820,26621,,North Western,Puttalam,Nattandiya,Meda Mavila,7.3944656,79.8317429,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/8820/1/ORIGINAL/image_20266.jpeg,10,0,10,1,99.1321660115371,,,0.8678339884629129
9315,TEEENS,22873,6478,,Western,Colombo,Thimbirigasyaya,Pamankada West,6.8746186,79.8658899,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/22873/2/ORIGINAL/image_9315.jpeg,5,0,5,0,100.0,,,
18724,Hassaan Mobile ,157519,207512,,Uva,Badulla,Welimada,Bogahakumbura,6.8615183,80.8760018,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/157519/2/ORIGINAL/image_18724.jpeg,7,1,7,1,78.19875516938886,3.2457496136012365,16.416725844855677,2.1387693721542247
17754,Lakvin Book Shop.,124295,158884,,Western,Colombo,Homagama,Homagama Town,6.844488,80.0058042,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/124295/1/ORIGINAL/image_17754.jpeg,5,0,5,0,100.0,,,
16745,Rajapaksha stores ,127559,164261,,Southern,Hambantota,Tangalle,Medilla,6.0483768,80.8140749,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/127559/2/ORIGINAL/image_16745.jpeg,0,0,0,1,,,,100.0
10659,,305194,229597,,Southern,Galle,Ambalangoda,Diddeliya,6.1930673,80.1177796,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/305194/1/ORIGINAL/image_10659.jpeg,2,0,2,0,69.73135106937924,,30.268648930620763,
19463,DADIGAMA ST,18653,51238,,Sabaragamuwa,Rathnapura,Kahawaththa,Nugawela East,6.5755436,80.5787356,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/18653/1/ORIGINAL/image_19463.jpeg,7,2,7,0,66.19279454722493,25.39435248296008,8.412852969814995,
9089,SRI TELECOM.,8444,9474,,Western,Gampaha,Negombo,Kudapaduwa North,7.2306488,79.8436705,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/8444/1/ORIGINAL/image_9089.jpeg,12,0,12,2,86.243732967193,,7.149098171378643,6.607168861428363
14278,Predip Stores ,144618,191792,,Southern,Hambantota,Angunukolapelessa,Medayala,6.1679827,80.8196122,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/144618/2/ORIGINAL/image_14278.jpeg,0,0,0,1,,,97.15708319948601,2.8429168005139736
18033,Sdaru Stores,77362,80662,,Western,Colombo,Homagama,Gehenuwala,6.8449499,80.0438869,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/77362/1/ORIGINAL/image_18033.jpeg,2,0,2,0,100.0,,,
9550,SUBHAWICCRAMA STORES,69068,37031,,Central,Nuwara Eliya,Hanguranketha,Udawela Pathana,7.1378868,80.7786533,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/69068/2/ORIGINAL/image_9550.jpeg,1,0,1,0,100.0,,,
12880,SWARNA STORES,30101,56190,,Uva,Badulla,Welimada,Welimada Town,6.9064664,80.9097583,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/30101/1/ORIGINAL/image_12880.jpeg,7,0,7,2,57.19004364751681,,,42.80995635248319
19945,Nadun Grocery,611126,761532,,Sabaragamuwa,Kegalle,Warakapola,Warakapola,7.2269944,80.1995875,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/611126/3/ORIGINAL/image_19945.jpeg,4,0,4,0,100.0,,,
12396,Chathumina Stores,15951,8256,,Western,Colombo,Maharagama,Kalalgoda,6.8693284,79.9446274,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/15951/1/ORIGINAL/image_12396.jpeg,2,0,2,0,100.0,,,
18131,NUGADUWA COMMUNICATION ,151565,200650,,Southern,Galle,Akmeemana,Nugadoowa,6.0352954,80.2437968,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/151565/1/ORIGINAL/image_18131.jpeg,17,9,17,7,79.16670685248589,11.413415633891113,0.7098423108453489,8.710035202777643
11181,Yoharasa Store,793926,1017912,,Northern,Vavuniya,Vavuniya,Rambaikulam,8.7524743,80.4993016,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/793926/1/ORIGINAL/image_11181.jpeg,3,0,3,0,100.0,,,
18650,Hirundi Enterprise,302238,222862,,Sabaragamuwa,Kegalle,Yatiyanthota,Theligama,6.9996632,80.3667349,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/302238/1/ORIGINAL/image_18650.jpeg,0,1,0,0,,100.0,,
9732,Nethmi Stores,80036,15271,,Western,Gampaha,Ja-Ela,Walpola East,7.0420621,79.9284988,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/80036/1/ORIGINAL/image_9732.jpeg,2,1,2,0,96.00589535740605,3.994104642593957,,
13852,C D STORES ,747146,951692,,Western,Colombo,Kolonnawa,Salamulla,6.9271027,79.892156,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/747146/2/ORIGINAL/image_13852.jpeg,1,0,1,0,100.0,,,
13018,TANIYA STORES,51522,12056,,Western,Colombo,Padukka,Halpe,6.8508974,80.1263953,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/51522/1/ORIGINAL/image_13018.jpeg,8,2,8,3,39.79193758127438,12.112205090098458,42.00492290544305,6.090934423184097
12427,LANKA THILAKA MULTI CENTRE ,499746,594412,,,,,,0.0,0.0,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/499746/1/ORIGINAL/image_12427.jpeg,1,0,1,2,30.410183875530407,,,69.58981612446959
16848,THUSHARA  SUPER  HROCEY,102648,126909,,Central,Matale,Dambulla,Rathmalgaha Ela,7.8440524,80.6544949,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/102648/2/ORIGINAL/image_16848.jpeg,0,0,0,0,,,100.0,
15465,Nimal Stores,4151,33679,,North Western,Kurunegala,Rideegama,Kelemulla,7.5938992,80.556703,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/4151/1/ORIGINAL/image_15465.jpeg,8,2,8,2,96.85809985694848,1.5979903004082203,,1.543909842643313
20059,Jayawardena STORES,389606,387732,,Western,Colombo,Homagama,Panaluwa,6.8731539,80.0623904,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/389606/1/ORIGINAL/image_20059.jpeg,0,1,0,0,,100.0,,
